"Date","LGA","Capacity","Installations"
2011-11-01,"Broomehill-Tambellup",0,0
2011-11-01,"Bruce Rock",0.925,1
2011-11-01,"Bunbury",61.6043688987,44.563106772
2011-11-01,"Busselton",97.279439745772,54.682082452
2011-11-01,"Cambridge",24.330040071842,14.145075405
2011-11-01,"Canning",147.872384314315,78.026494066
2011-11-01,"Capel",34.321903619998,19.663129396
2011-11-01,"Carnamah",0.10133333536,0.050000001
2011-11-01,"Chapman Valley",3.03386182875,1.869292398
2011-11-01,"Chittering",9.47814397054,5.236767822
2011-11-01,"Claremont",10.00790322478,4.403225806
2011-11-01,"Cockburn",198.3553386399,101.590734992
2011-11-01,"Collie",11.902311649405,11.797945211
2011-11-01,"Coolgardie",0,0
2011-11-01,"Coorow",5.97866666464,2.949999999
2011-11-01,"Corrigin",0.095625,0.046875
2011-11-01,"Cottesloe",8.609256664776,2.498211252
2011-11-01,"Cranbrook",2.96,1
2011-11-01,"Cuballing",0,0
2011-11-01,"Cunderdin",3.99,1
2011-11-01,"Dalwallinu",0,0
2011-11-01,"Dandaragan",7.21537313392,3.029850746
2011-11-01,"Dardanup",30.801304262115,31.303458237
2011-11-01,"Denmark",6.034,4
2011-11-01,"Donnybrook-Balingup",19.074170298085,11.770080946
2011-11-01,"Dowerin",7.98,1
2011-11-01,"Dumbleyung",4.03692434752,1.303333407
2011-11-01,"Dundas",0,0
2011-11-01,"East Fremantle",4.14,3
2011-11-01,"Esperance",0,0
2011-11-01,"Fremantle",52.431908882675,20.982826965
2011-11-01,"Gingin",12.70062686608,4.970149254
2011-11-01,"Gnowangerup",8.30228571482,2.761904762
2011-11-01,"Goomalling",0.511976052,0.26946108
2011-11-01,"Gosnells",225.29064843801,117.92278356
2011-11-01,"Greater Geraldton",53.83935245975,33.744993318
2011-11-01,"Harvey",51.116074383735,36.958677689
2011-11-01,"Irwin",10.09,5
2011-11-01,"Jerramungup",1.52839034094,0.364855801
2011-11-01,"Joondalup",256.723236685894,142.71421376
2011-11-01,"Kalamunda",81.983938394271,51.995237709
2011-11-01,"Kalgoorlie-Boulder",23.505,10
2011-11-01,"Katanning",1.49341463388,0.957317073
2011-11-01,"Kellerberrin",0,0
2011-11-01,"Kent",2.96,1
2011-11-01,"Kojonup",6.08,2
2011-11-01,"Kondinin",0,0
2011-11-01,"Koorda",0,0
2011-11-01,"Kulin",7.458125,1.5625
2011-11-01,"Kwinana",74.186,41
2011-11-01,"Lake Grace",8.46187500032,2.329391892
2011-11-01,"Mandurah",205.5716666658,126.916666666
2011-11-01,"Manjimup",19.671041841702,9.637513411
2011-11-01,"Melville",95.109911690255,58.10031087
2011-11-01,"Menzies",0,0
2011-11-01,"Merredin",3.04,2
2011-11-01,"Mingenew",0,0
2011-11-01,"Moora",0,0
2011-11-01,"Morawa",0,0
2011-11-01,"Mosman Park",10.01,5
2011-11-01,"Mount Marshall",0,0
2011-11-01,"Mukinbudin",0,0
2011-11-01,"Mundaring",49.8507231936,27.79782272
2011-11-01,"Murchison",0,0
2011-11-01,"Murray",18.89,9
2011-11-01,"Nannup",6.89666150714,3.175883718
2011-11-01,"Narembeen",1.48,1
2011-11-01,"Narrogin",5.5600000028,1.90410959
2011-11-01,"Nedlands",21.389040672618,8.396504967
2011-11-01,"Northam",14.813023948,7.73053892
2011-11-01,"Northampton",7.7567857115,3.385714284
2011-11-01,"Nungarin",0,0
2011-11-01,"Peppermint Grove",2.045203009564,0.586466166
2011-11-01,"Perenjori",0,0
2011-11-01,"Perth",11.995032446152,3.833191899
2011-11-01,"Pingelly",6.251,2.8
2011-11-01,"Plantagenet",5.93959459184,1.864864864
2011-11-01,"Quairading",5.906,2
2011-11-01,"Ravensthorpe",26.69732394424,11.873239437
2011-11-01,"Rockingham",230.071044839,136.83856502
2011-11-01,"Serpentine-Jarrahdale",61.615,26
2011-11-01,"South Perth",45.49140684498,21.931558936
2011-11-01,"Stirling",276.090445383139,142.325402449
2011-11-01,"Subiaco",11.576701935394,5.843621396
2011-11-01,"Swan",193.159301466379,103.686636101
2011-11-01,"Tammin",0,0
2011-11-01,"Three Springs",0,0
2011-11-01,"Toodyay",15.30288461886,9.30769231
2011-11-01,"Trayning",0,0
2011-11-01,"Victoria Park",19.07834175412,12.900843296
2011-11-01,"Victoria Plains",0,0
2011-11-01,"Vincent",7.30983344063,4.859227613
2011-11-01,"Wagin",2.7128813567,1.79661017
2011-11-01,"Wandering",2.679,1.2
2011-11-01,"Wanneroo",261.925740053326,149.750902516
2011-11-01,"Waroona",2.0083333342,1.083333334
2011-11-01,"West Arthur",0.442430342855,0.359066633
2011-11-01,"Westonia",0,0
2011-11-01,"Wickepin",0.2799999972,0.09589041
2011-11-01,"Williams",8.85714286,0.885714286
2011-11-01,"Wongan-Ballidu",0,0
2011-11-01,"Woodanilling",8.74,3
2011-11-01,"Wyalkatchem",0,0
2011-11-01,"Yalgoo",0,0
2011-11-01,"Yilgarn",1.52,1
2011-11-01,"York",0,0
2011-12-01,"Albany",55.071,30
2011-12-01,"Armadale",144.54217909644,77.722388056
2011-12-01,"Augusta Margaret River",16.10985645918,8.923444976
2011-12-01,"Bassendean",19.44467354712,12.096219936
2011-12-01,"Bayswater",71.866267614495,39.643262891
2011-12-01,"Belmont",31.51032187298,16.808375539
2011-12-01,"Beverley",5.82188975074,2.519685034
2011-12-01,"Boddington",3.3194117637,1.94117647
2011-12-01,"Boyup Brook",2.1565753361,1.431506845
2011-12-01,"Bridgetown-Greenbushes",0,0
2011-12-01,"Brookton",6.71,2.859375
2011-12-01,"Broomehill-Tambellup",0,0
2011-12-01,"Bruce Rock",0,0
2011-12-01,"Bunbury",44.15461162659,29.708737848
2011-12-01,"Busselton",79.320528539895,47.636892177
2011-12-01,"Cambridge",36.74979334104,15.325933758
2011-12-01,"Canning",177.96868754001,87.196547485
2011-12-01,"Capel",20.85989954765,18.593249055
2011-12-01,"Carnamah",0,0
2011-12-01,"Chapman Valley",4.69707077084,2.117289725
2011-12-01,"Chittering",11.88651094498,5.805575162
2011-12-01,"Claremont",5.2838709672,3.774193548
2011-12-01,"Cockburn",183.364172770565,98.761548087
2011-12-01,"Collie",30.87431508294,20.873287681
2011-12-01,"Coolgardie",0,0
2011-12-01,"Coorow",0,0
2011-12-01,"Corrigin",0.33,0.140625
2011-12-01,"Cottesloe",4.89650011848,1.6816032
2011-12-01,"Cranbrook",0.13253731224,0.029850746
2011-12-01,"Cuballing",5.32,3
2011-12-01,"Cunderdin",0,0
2011-12-01,"Dalwallinu",0,0
2011-12-01,"Dandaragan",7.39089551797,4.208955222
2011-12-01,"Dardanup",31.449567720165,22.946107144
2011-12-01,"Denmark",16.666,8
2011-12-01,"Donnybrook-Balingup",13.93646637552,12.249688667
2011-12-01,"Dowerin",0,0
2011-12-01,"Dumbleyung",0.662031003228,0.280591153
2011-12-01,"Dundas",0,0
2011-12-01,"East Fremantle",8.56,4
2011-12-01,"Esperance",0,0
2011-12-01,"Fremantle",29.091083255875,16.59048879
2011-12-01,"Gingin",30.04410448203,13.791044778
2011-12-01,"Gnowangerup",5.92522388232,1.179104478
2011-12-01,"Goomalling",0.760742521056,0.377245512
2011-12-01,"Gosnells",248.39012732665,126.813648852
2011-12-01,"Greater Geraldton",41.1775006622,22.432710277
2011-12-01,"Harvey",61.10016529318,31.22865014
2011-12-01,"Irwin",6.66,4
2011-12-01,"Jerramungup",3.61117510788,0.94008829
2011-12-01,"Joondalup",294.50911075396,151.214591564
2011-12-01,"Kalamunda",103.59748276467,50.029626287
2011-12-01,"Kalgoorlie-Boulder",64.62,27
2011-12-01,"Katanning",5.747731706292,2.871951219
2011-12-01,"Kellerberrin",3.215,2
2011-12-01,"Kent",8.14,3
2011-12-01,"Kojonup",0,0
2011-12-01,"Kondinin",0,0
2011-12-01,"Koorda",4.95,1
2011-12-01,"Kulin",0.8325,0.28125
2011-12-01,"Kwinana",48.03,24
2011-12-01,"Lake Grace",2.1275,0.71875
2011-12-01,"Mandurah",174.92671428424,104.916666666
2011-12-01,"Manjimup",0,0
2011-12-01,"Melville",119.30560153022,66.125285075
2011-12-01,"Menzies",0,0
2011-12-01,"Merredin",15.58,9
2011-12-01,"Mingenew",0,0
2011-12-01,"Moora",0.3643835618,0.95890411
2011-12-01,"Morawa",2.945,0.96875
2011-12-01,"Mosman Park",15.04,4
2011-12-01,"Mount Marshall",0,0
2011-12-01,"Mukinbudin",1.43396226352,0.943396226
2011-12-01,"Mundaring",56.36279007424,30.79782272
2011-12-01,"Murchison",0,0
2011-12-01,"Murray",62.23,34
2011-12-01,"Nannup",1.18650717708,1.894736842
2011-12-01,"Narembeen",0,0
2011-12-01,"Narrogin",6.5120547978,4.760273975
2011-12-01,"Nedlands",22.312716815046,10.238251042
2011-12-01,"Northam",30.915257478944,13.622754488
2011-12-01,"Northampton",11.62042856696,4.449999998
2011-12-01,"Nungarin",0,0
2011-12-01,"Peppermint Grove",1.16511278312,0.390977444
2011-12-01,"Perenjori",0.095,0.03125
2011-12-01,"Perth",8.823809791834,4.656118481
2011-12-01,"Pingelly",0,0
2011-12-01,"Plantagenet",11.16488059728,2.104477612
2011-12-01,"Quairading",6.71,2
2011-12-01,"Ravensthorpe",29.58718310028,9.746478874
2011-12-01,"Rockingham",305.101152462575,157.860986545
2011-12-01,"Serpentine-Jarrahdale",44.73,20
2011-12-01,"South Perth",20.55545247216,9.965779468
2011-12-01,"Stirling",288.921584471997,130.711608552
2011-12-01,"Subiaco",4.42930629185,2.918871253
2011-12-01,"Swan",273.816373171076,133.802209507
2011-12-01,"Tammin",3.04,1
2011-12-01,"Three Springs",1.9,1
2011-12-01,"Toodyay",11.4086538483,6.673076924
2011-12-01,"Trayning",0,0
2011-12-01,"Victoria Park",21.00073746968,12.950421648
2011-12-01,"Victoria Plains",0.0156164382,0.04109589
2011-12-01,"Vincent",18.138107576598,10.635924019
2011-12-01,"Wagin",4.7789830522,1.79661017
2011-12-01,"Wandering",0.1005882363,0.05882353
2011-12-01,"Wanneroo",386.49481947438,192.808664248
2011-12-01,"Waroona",12.94428571576,6.083333334
2011-12-01,"West Arthur",0.89676107998,0.564546083
2011-12-01,"Westonia",0.08603773648,0.056603774
2011-12-01,"Wickepin",0.3279452022,0.239726025
2011-12-01,"Williams",0,0
2011-12-01,"Wongan-Ballidu",0,0
2011-12-01,"Woodanilling",0,0
2011-12-01,"Wyalkatchem",0,0
2011-12-01,"Yalgoo",0,0
2011-12-01,"Yilgarn",4.84,1
2011-12-01,"York",25.44811024926,10.480314966
2012-01-01,"Albany",71.1140540576,30.202702704
2012-01-01,"Armadale",182.89325372572,98.722388056
2012-01-01,"Augusta Margaret River",44.79870813386,11.942583732
2012-01-01,"Bassendean",40.585841940264,22.68041238
2012-01-01,"Bayswater",146.61358451658,71.672748694
2012-01-01,"Belmont",57.17906600432,31.365714752
2012-01-01,"Beverley",15.12929133332,4.188976376
2012-01-01,"Boddington",0.18057142812,0.114285714
2012-01-01,"Boyup Brook",0.8647597544,0.39582907
2012-01-01,"Bridgetown-Greenbushes",7.0820895542,4.85074627
2012-01-01,"Brookton",0,0
2012-01-01,"Broomehill-Tambellup",2.22,1
2012-01-01,"Bruce Rock",0,0
2012-01-01,"Bunbury",181.482427086252,86.65048539
2012-01-01,"Busselton",141.196294924772,50.63821353
2012-01-01,"Cambridge",56.78303943102,24.911734774
2012-01-01,"Canning",227.83782447068,113.393814498
2012-01-01,"Capel",72.90605246691,35.258410517
2012-01-01,"Carnamah",0.05366666774,0.016666667
2012-01-01,"Chapman Valley",2.07524701904,1.031842467
2012-01-01,"Chittering",17.94447072623,8.042342984
2012-01-01,"Claremont",17.139870965984,8.806451612
2012-01-01,"Cockburn",297.822625170464,140.440076913
2012-01-01,"Collie",28.86610117278,11.044257118
2012-01-01,"Coolgardie",1.51,1
2012-01-01,"Coorow",8.32633333226,1.983333333
2012-01-01,"Corrigin",0,0
2012-01-01,"Cottesloe",15.961267029492,5.800933782
2012-01-01,"Cranbrook",0,0
2012-01-01,"Cuballing",6.2,2
2012-01-01,"Cunderdin",1.52,1
2012-01-01,"Dalwallinu",0,0
2012-01-01,"Dandaragan",4.54,3
2012-01-01,"Dardanup",117.987557470771,57.743868521
2012-01-01,"Denmark",11.72,5
2012-01-01,"Donnybrook-Balingup",39.53371419614,18.650529265
2012-01-01,"Dowerin",1.58,1
2012-01-01,"Dumbleyung",0.326263125758,0.247002894
2012-01-01,"Dundas",0,0
2012-01-01,"East Fremantle",20.66,11
2012-01-01,"Esperance",0,0
2012-01-01,"Fremantle",48.060361999995,23.441215345
2012-01-01,"Gingin",17.25,7
2012-01-01,"Gnowangerup",2.22,1
2012-01-01,"Goomalling",12.41164671228,1.26946108
2012-01-01,"Gosnells",268.43124308728,136.155940044
2012-01-01,"Greater Geraldton",97.04418155408,43.775300391
2012-01-01,"Harvey",93.317063156275,43.61199407
2012-01-01,"Irwin",23.495,8
2012-01-01,"Jerramungup",0,0
2012-01-01,"Joondalup",502.194364979136,262.92015785
2012-01-01,"Kalamunda",202.513077801126,106.227733956
2012-01-01,"Kalgoorlie-Boulder",9.49,4
2012-01-01,"Katanning",5.470109755122,3.829268292
2012-01-01,"Kellerberrin",1.5,1
2012-01-01,"Kent",0,0
2012-01-01,"Kojonup",14.93,5
2012-01-01,"Kondinin",0,0
2012-01-01,"Koorda",0,0
2012-01-01,"Kulin",1.5,1
2012-01-01,"Kwinana",90.7,43
2012-01-01,"Lake Grace",0,0
2012-01-01,"Mandurah",329.59247618672,152.773809522
2012-01-01,"Manjimup",9.4726779968,4.833832082
2012-01-01,"Melville",201.376232501784,99.448806176
2012-01-01,"Menzies",0,0
2012-01-01,"Merredin",6.57,2
2012-01-01,"Mingenew",0,0
2012-01-01,"Moora",17.5490411012,5.79452055
2012-01-01,"Morawa",0,0
2012-01-01,"Mosman Park",13.1,5
2012-01-01,"Mount Marshall",0,0
2012-01-01,"Mukinbudin",0,0
2012-01-01,"Mundaring",112.8107232112,52.34681184
2012-01-01,"Murchison",0,0
2012-01-01,"Murray",75.795,37
2012-01-01,"Nannup",2.52770477824,1.132675095
2012-01-01,"Narembeen",0,0
2012-01-01,"Narrogin",17.29883562515,9.52054795
2012-01-01,"Nedlands",37.93596376654,17.698838452
2012-01-01,"Northam",29.87335328772,12.73053892
2012-01-01,"Northampton",18.37557142688,5.192857142
2012-01-01,"Nungarin",0,0
2012-01-01,"Peppermint Grove",3.79834586846,1.368421054
2012-01-01,"Perenjori",0,0
2012-01-01,"Perth",24.275784757664,9.80714207
2012-01-01,"Pingelly",2.576,1.4
2012-01-01,"Plantagenet",7.6459459424,2.797297296
2012-01-01,"Quairading",4.56,1
2012-01-01,"Ravensthorpe",5.44,3
2012-01-01,"Rockingham",390.2145515653,195.834080715
2012-01-01,"Serpentine-Jarrahdale",51.55,21
2012-01-01,"South Perth",92.73091255088,35.863117872
2012-01-01,"Stirling",357.857959632326,186.038042516
2012-01-01,"Subiaco",21.17395648762,9.079952965
2012-01-01,"Swan",284.381946747125,146.180206929
2012-01-01,"Tammin",0,0
2012-01-01,"Three Springs",0,0
2012-01-01,"Toodyay",15.60538461832,7.346153848
2012-01-01,"Trayning",1.05,1
2012-01-01,"Victoria Park",31.44048409404,17.511183802
2012-01-01,"Victoria Plains",0.5309588988,0.20547945
2012-01-01,"Vincent",45.149064761094,19.769222457
2012-01-01,"Wagin",0.9701694918,0.898305085
2012-01-01,"Wandering",1.104,0.6
2012-01-01,"Wanneroo",480.057797804084,235.126353774
2012-01-01,"Waroona",8.74952381328,4.226190478
2012-01-01,"West Arthur",0.67430693592,0.271999069
2012-01-01,"Westonia",0,0
2012-01-01,"Wickepin",5.24116437485,2.47945205
2012-01-01,"Williams",1.39942857188,0.885714286
2012-01-01,"Wongan-Ballidu",5.16,1
2012-01-01,"Woodanilling",0,0
2012-01-01,"Wyalkatchem",0,0
2012-01-01,"Yalgoo",0,0
2012-01-01,"Yilgarn",0,0
2012-01-01,"York",10.27070866668,3.811023624
2012-02-01,"Albany",114.732702704,47.067567568
2012-02-01,"Armadale",177.14731342408,95.64179104
2012-02-01,"Augusta Margaret River",41.73631578924,19.885167464
2012-02-01,"Bassendean",47.125360843164,25.704467364
2012-02-01,"Bayswater",157.15272516341,81.275191556
2012-02-01,"Belmont",67.43885196965,35.510650278
2012-02-01,"Beverley",22.76110235558,5.23622047
2012-02-01,"Boddington",15.86911764225,4.852941175
2012-02-01,"Boyup Brook",2.91779491207,1.662952355
2012-02-01,"Bridgetown-Greenbushes",12.53432836168,4.85074627
2012-02-01,"Brookton",0,0
2012-02-01,"Broomehill-Tambellup",0,0
2012-02-01,"Bruce Rock",5.7,2
2012-02-01,"Bunbury",166.00995136647,73.446601902
2012-02-01,"Busselton",158.12199788433,92.228594079
2012-02-01,"Cambridge",66.86924502817,33.607111186
2012-02-01,"Canning",327.920905589582,171.247442678
2012-02-01,"Capel",63.685612520035,28.063219724
2012-02-01,"Carnamah",0,0
2012-02-01,"Chapman Valley",7.808774729275,3.400867837
2012-02-01,"Chittering",25.36603389124,10.288285116
2012-02-01,"Claremont",14.9709677404,7.548387096
2012-02-01,"Cockburn",320.442811738294,161.374130986
2012-02-01,"Collie",63.55462331741,24.503424669
2012-02-01,"Coolgardie",0,0
2012-02-01,"Coorow",0,0
2012-02-01,"Corrigin",2.07,1
2012-02-01,"Cottesloe",9.00880547472,4.167717678
2012-02-01,"Cranbrook",2.2,1
2012-02-01,"Cuballing",2.09,1
2012-02-01,"Cunderdin",0,0
2012-02-01,"Dalwallinu",4.2,1
2012-02-01,"Dandaragan",45.58485074312,7.119402984
2012-02-01,"Dardanup",82.02749331655,35.09044104
2012-02-01,"Denmark",36.95,17
2012-02-01,"Donnybrook-Balingup",60.06288605053,27.489259028
2012-02-01,"Dowerin",2.28,1
2012-02-01,"Dumbleyung",0.29521703076,0.195225299
2012-02-01,"Dundas",0,0
2012-02-01,"East Fremantle",6.46,4
2012-02-01,"Esperance",0,0
2012-02-01,"Fremantle",70.969926084075,32.357992105
2012-02-01,"Gingin",38.48014925688,14.880597016
2012-02-01,"Gnowangerup",0,0
2012-02-01,"Goomalling",3.33167664872,1.107784432
2012-02-01,"Gosnells",346.285515306634,176.02051065
2012-02-01,"Greater Geraldton",123.115118135095,54.891989309
2012-02-01,"Harvey",99.974035823335,46.341597801
2012-02-01,"Irwin",21.2,9
2012-02-01,"Jerramungup",0,0
2012-02-01,"Joondalup",535.66292480938,269.753631114
2012-02-01,"Kalamunda",224.401399386068,118.387343108
2012-02-01,"Kalgoorlie-Boulder",13.73,6
2012-02-01,"Katanning",1.45512195096,0.957317073
2012-02-01,"Kellerberrin",0,0
2012-02-01,"Kent",0,0
2012-02-01,"Kojonup",1.52,1
2012-02-01,"Kondinin",0,0
2012-02-01,"Koorda",0,0
2012-02-01,"Kulin",0,0
2012-02-01,"Kwinana",109.87,58
2012-02-01,"Lake Grace",0,0
2012-02-01,"Mandurah",380.56396428117,187.749999998
2012-02-01,"Manjimup",9.5288442219,4.979899498
2012-02-01,"Melville",238.355448205092,122.558732111
2012-02-01,"Menzies",0,0
2012-02-01,"Merredin",23.4,10
2012-02-01,"Mingenew",0,0
2012-02-01,"Moora",5.6000000024,2.87671233
2012-02-01,"Morawa",2.150625,0.96875
2012-02-01,"Mosman Park",7,3
2012-02-01,"Mount Marshall",0,0
2012-02-01,"Mukinbudin",1.86792452748,0.943396226
2012-02-01,"Mundaring",150.70874190112,63.9953344
2012-02-01,"Murchison",0,0
2012-02-01,"Murray",62.422,30.1
2012-02-01,"Nannup",8.4102945335,2.862205765
2012-02-01,"Narembeen",0,0
2012-02-01,"Narrogin",2.9132876727,1.90410959
2012-02-01,"Nedlands",37.8963759616,16.67007934
2012-02-01,"Northam",15.59832335128,8.892215568
2012-02-01,"Northampton",8.32610713563,4.707142854
2012-02-01,"Nungarin",0,0
2012-02-01,"Peppermint Grove",2.11909774648,0.97744361
2012-02-01,"Perenjori",0.069375,0.03125
2012-02-01,"Perth",14.989228031196,7.534825147
2012-02-01,"Pingelly",4.662,1.4
2012-02-01,"Plantagenet",38.547297296,5.932432432
2012-02-01,"Quairading",0,0
2012-02-01,"Ravensthorpe",19.07,9
2012-02-01,"Rockingham",421.80210761795,215.79372197
2012-02-01,"Serpentine-Jarrahdale",46.84,21.9
2012-02-01,"South Perth",64.00125475578,34.840304184
2012-02-01,"Stirling",422.13085354268,212.9430041
2012-02-01,"Subiaco",22.17095824848,10.502645497
2012-02-01,"Swan",418.288582636659,200.55470793
2012-02-01,"Tammin",0,0
2012-02-01,"Three Springs",0,0
2012-02-01,"Toodyay",23.289230769,9.961538462
2012-02-01,"Trayning",2.16,1
2012-02-01,"Victoria Park",138.94251618928,23.763047769
2012-02-01,"Victoria Plains",0.2399999976,0.12328767
2012-02-01,"Vincent",48.777208189484,24.575920376
2012-02-01,"Wagin",2.7128813567,1.79661017
2012-02-01,"Wandering",2.47888235775,0.747058825
2012-02-01,"Wanneroo",554.904610064,266.4440433
2012-02-01,"Waroona",11.77803571883,4.250000002
2012-02-01,"West Arthur",1.56260156453,0.646737863
2012-02-01,"Westonia",0.11207547252,0.056603774
2012-02-01,"Wickepin",2.0467123273,1.09589041
2012-02-01,"Williams",0,0
2012-02-01,"Wongan-Ballidu",0,0
2012-02-01,"Woodanilling",0,0
2012-02-01,"Wyalkatchem",0,0
2012-02-01,"Yalgoo",0,0
2012-02-01,"Yilgarn",2.94,1
2012-02-01,"York",12.92889764442,4.76377953
2012-03-01,"Albany",79.74554054192,30.067567568
2012-03-01,"Armadale",223.88622387268,111.68656716
2012-03-01,"Augusta Margaret River",71.66815789448,19.894736842
2012-03-01,"Bassendean",66.993402088044,30.996563586
2012-03-01,"Bayswater",202.263681173877,99.232496094
2012-03-01,"Belmont",89.83104219733,47.159024894
2012-03-01,"Beverley",16.09889762644,6.47244094
2012-03-01,"Boddington",3.3194117637,1.94117647
2012-03-01,"Boyup Brook",8.849486594694,3.64240441
2012-03-01,"Bridgetown-Greenbushes",15.770746271656,6.85074627
2012-03-01,"Brookton",0,0
2012-03-01,"Broomehill-Tambellup",4.68,2
2012-03-01,"Bruce Rock",5.61,4
2012-03-01,"Bunbury",174.636213497724,80.048543646
2012-03-01,"Busselton",130.646707188149,65.737579281
2012-03-01,"Cambridge",61.854593819381,27.268917446
2012-03-01,"Canning",414.183597595108,202.884665905
2012-03-01,"Capel",82.554898366205,40.02709419
2012-03-01,"Carnamah",3.11600000152,1.033333334
2012-03-01,"Chapman Valley",9.681409781742,3.994058759
2012-03-01,"Chittering",36.52298307835,14.435074106
2012-03-01,"Claremont",27.56733870685,12.58064516
2012-03-01,"Cockburn",441.849724159979,211.997644599
2012-03-01,"Collie",59.34366441133,27.22602741
2012-03-01,"Coolgardie",8.58,4
2012-03-01,"Coorow",4.48399999848,1.966666666
2012-03-01,"Corrigin",0,0
2012-03-01,"Cottesloe",24.636517054542,9.091559538
2012-03-01,"Cranbrook",0.04537313392,0.029850746
2012-03-01,"Cuballing",11.4,6
2012-03-01,"Cunderdin",6.58,1
2012-03-01,"Dalwallinu",8.66399999772,2.866666666
2012-03-01,"Dandaragan",24.7303731314,10.119402984
2012-03-01,"Dardanup",104.411775977042,50.784923373
